Time,main.alt,main.downrange,main.vy,main.vx,main.fuel,main.mass,main.thrust,main.flow,main.tilt
6.160000e+00,8.580741e+02,7.404000e+01,-2.799540e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.170000e+00,8.577940e+02,7.416000e+01,-2.801160e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.180000e+00,8.575137e+02,7.428000e+01,-2.802780e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.190000e+00,8.572333e+02,7.440000e+01,-2.804400e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.200000e+00,8.569527e+02,7.452000e+01,-2.806020e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.210000e+00,8.566720e+02,7.464000e+01,-2.807640e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.220000e+00,8.563911e+02,7.476000e+01,-2.809260e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.230000e+00,8.561100e+02,7.488000e+01,-2.810880e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.240000e+00,8.558288e+02,7.500000e+01,-2.812500e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.250000e+00,8.555474e+02,7.512000e+01,-2.814120e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.260000e+00,8.552659e+02,7.524000e+01,-2.815740e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.270000e+00,8.549842e+02,7.536000e+01,-2.817360e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.280000e+00,8.547023e+02,7.548000e+01,-2.818980e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.290000e+00,8.544202e+02,7.560000e+01,-2.820600e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.300000e+00,8.541381e+02,7.572000e+01,-2.822220e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.310000e+00,8.538557e+02,7.584000e+01,-2.823840e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.320000e+00,8.535732e+02,7.596000e+01,-2.825460e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.330000e+00,8.532905e+02,7.608000e+01,-2.827080e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.340000e+00,8.530077e+02,7.620000e+01,-2.828700e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.350000e+00,8.527246e+02,7.632000e+01,-2.830320e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.360000e+00,8.524415e+02,7.644000e+01,-2.831940e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.370000e+00,8.521582e+02,7.656000e+01,-2.833560e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.380000e+00,8.518747e+02,7.668000e+01,-2.835180e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.390000e+00,8.515910e+02,7.680000e+01,-2.836800e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.400000e+00,8.513072e+02,7.692000e+01,-2.838420e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.410000e+00,8.510232e+02,7.704000e+01,-2.840040e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.420000e+00,8.507391e+02,7.716000e+01,-2.841660e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.430000e+00,8.504548e+02,7.728000e+01,-2.843280e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.440000e+00,8.501703e+02,7.740000e+01,-2.844900e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.450000e+00,8.498857e+02,7.752000e+01,-2.846520e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.460000e+00,8.496009e+02,7.764000e+01,-2.848140e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.470000e+00,8.493160e+02,7.776000e+01,-2.849760e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.480000e+00,8.490309e+02,7.788000e+01,-2.851380e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.490000e+00,8.487456e+02,7.800000e+01,-2.853000e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.500000e+00,8.484602e+02,7.812000e+01,-2.854620e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.510000e+00,8.481745e+02,7.824000e+01,-2.856240e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.520000e+00,8.478888e+02,7.836000e+01,-2.857860e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.530000e+00,8.476029e+02,7.848000e+01,-2.859480e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.540000e+00,8.473168e+02,7.860000e+01,-2.861100e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.550000e+00,8.470305e+02,7.872000e+01,-2.862720e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.560000e+00,8.467441e+02,7.884000e+01,-2.864340e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.570000e+00,8.464576e+02,7.896000e+01,-2.865960e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.580000e+00,8.461708e+02,7.908000e+01,-2.867580e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.590000e+00,8.458839e+02,7.920000e+01,-2.869200e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.600000e+00,8.455969e+02,7.932000e+01,-2.870820e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.610000e+00,8.453097e+02,7.944000e+01,-2.872440e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.620000e+00,8.450223e+02,7.956000e+01,-2.874060e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.630000e+00,8.447347e+02,7.968000e+01,-2.875680e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.640000e+00,8.444471e+02,7.980000e+01,-2.877300e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.650000e+00,8.441592e+02,7.992000e+01,-2.878920e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.660000e+00,8.438712e+02,8.004000e+01,-2.880540e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.670000e+00,8.435830e+02,8.016000e+01,-2.882160e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.680000e+00,8.432946e+02,8.028000e+01,-2.883780e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.690000e+00,8.430061e+02,8.040000e+01,-2.885400e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.700000e+00,8.427174e+02,8.052000e+01,-2.887020e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.710000e+00,8.424286e+02,8.064000e+01,-2.888640e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.720000e+00,8.421396e+02,8.076000e+01,-2.890260e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.730000e+00,8.418504e+02,8.088000e+01,-2.891880e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.740000e+00,8.415611e+02,8.100000e+01,-2.893500e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.750000e+00,8.412716e+02,8.112000e+01,-2.895120e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.760000e+00,8.409820e+02,8.124000e+01,-2.896740e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.770000e+00,8.406922e+02,8.136000e+01,-2.898360e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.780000e+00,8.404022e+02,8.148000e+01,-2.899980e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.790000e+00,8.401120e+02,8.160000e+01,-2.901600e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.800000e+00,8.398218e+02,8.172000e+01,-2.903220e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.810000e+00,8.395313e+02,8.184000e+01,-2.904840e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.820000e+00,8.392407e+02,8.196000e+01,-2.906460e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.830000e+00,8.389499e+02,8.208000e+01,-2.908080e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.840000e+00,8.386590e+02,8.220000e+01,-2.909700e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.850000e+00,8.383678e+02,8.232000e+01,-2.911320e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.860000e+00,8.380766e+02,8.244000e+01,-2.912940e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.870000e+00,8.377852e+02,8.256000e+01,-2.914560e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.880000e+00,8.374936e+02,8.268000e+01,-2.916180e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.890000e+00,8.372018e+02,8.280000e+01,-2.917800e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.900000e+00,8.369099e+02,8.292000e+01,-2.919420e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.910000e+00,8.366178e+02,8.304000e+01,-2.921040e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.920000e+00,8.363256e+02,8.316000e+01,-2.922660e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.930000e+00,8.360332e+02,8.328000e+01,-2.924280e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.940000e+00,8.357406e+02,8.340000e+01,-2.925900e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.950000e+00,8.354479e+02,8.352000e+01,-2.927520e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.960000e+00,8.351550e+02,8.364000e+01,-2.929140e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.970000e+00,8.348620e+02,8.376000e+01,-2.930760e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.980000e+00,8.345688e+02,8.388000e+01,-2.932380e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
6.990000e+00,8.342754e+02,8.400000e+01,-2.934000e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.000000e+00,8.339819e+02,8.412000e+01,-2.935620e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.010000e+00,8.336881e+02,8.424000e+01,-2.937240e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.020000e+00,8.333943e+02,8.436000e+01,-2.938860e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.030000e+00,8.331003e+02,8.448000e+01,-2.940480e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.040000e+00,8.328061e+02,8.460000e+01,-2.942100e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.050000e+00,8.325117e+02,8.472000e+01,-2.943720e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.060000e+00,8.322172e+02,8.484000e+01,-2.945340e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.070000e+00,8.319226e+02,8.496000e+01,-2.946960e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.080000e+00,8.316277e+02,8.508000e+01,-2.948580e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.090000e+00,8.313327e+02,8.520000e+01,-2.950200e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.100000e+00,8.310376e+02,8.532000e+01,-2.951820e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.110000e+00,8.307423e+02,8.544000e+01,-2.953440e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.120000e+00,8.304468e+02,8.556000e+01,-2.955060e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.130000e+00,8.301511e+02,8.568000e+01,-2.956680e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.140000e+00,8.298554e+02,8.580000e+01,-2.958300e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.150000e+00,8.295594e+02,8.592000e+01,-2.959920e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.160000e+00,8.292633e+02,8.604000e+01,-2.961540e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.170000e+00,8.289670e+02,8.616000e+01,-2.963160e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.180000e+00,8.286705e+02,8.628000e+01,-2.964780e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.190000e+00,8.283739e+02,8.640000e+01,-2.966400e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.200000e+00,8.280771e+02,8.652000e+01,-2.968020e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.210000e+00,8.277802e+02,8.664000e+01,-2.969640e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.220000e+00,8.274831e+02,8.676000e+01,-2.971260e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.230000e+00,8.271858e+02,8.688000e+01,-2.972880e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.240000e+00,8.268884e+02,8.700000e+01,-2.974500e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.250000e+00,8.265908e+02,8.712000e+01,-2.976120e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.260000e+00,8.262931e+02,8.724000e+01,-2.977740e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.270000e+00,8.259952e+02,8.736000e+01,-2.979360e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.280000e+00,8.256971e+02,8.748000e+01,-2.980980e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.290000e+00,8.253988e+02,8.760000e+01,-2.982600e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.300000e+00,8.251005e+02,8.772000e+01,-2.984220e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.310000e+00,8.248019e+02,8.784000e+01,-2.985840e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.320000e+00,8.245032e+02,8.796000e+01,-2.987460e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.330000e+00,8.242043e+02,8.808000e+01,-2.989080e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.340000e+00,8.239053e+02,8.820000e+01,-2.990700e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.350000e+00,8.236060e+02,8.832000e+01,-2.992320e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.360000e+00,8.233067e+02,8.844000e+01,-2.993940e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.370000e+00,8.230072e+02,8.856000e+01,-2.995560e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.380000e+00,8.227075e+02,8.868000e+01,-2.997180e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.390000e+00,8.224076e+02,8.880000e+01,-2.998800e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.400000e+00,8.221076e+02,8.892000e+01,-3.000420e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.410000e+00,8.218074e+02,8.904000e+01,-3.002040e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.420000e+00,8.215071e+02,8.916000e+01,-3.003660e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.430000e+00,8.212066e+02,8.928000e+01,-3.005280e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.440000e+00,8.209059e+02,8.940000e+01,-3.006900e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.450000e+00,8.206051e+02,8.952000e+01,-3.008520e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.460000e+00,8.203041e+02,8.964000e+01,-3.010140e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.470000e+00,8.200030e+02,8.976000e+01,-3.011760e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.480000e+00,8.197017e+02,8.988000e+01,-3.013380e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.490000e+00,8.194002e+02,9.000000e+01,-3.015000e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.500000e+00,8.190986e+02,9.012000e+01,-3.016620e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.510000e+00,8.187967e+02,9.024000e+01,-3.018240e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.520000e+00,8.184948e+02,9.036000e+01,-3.019860e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.530000e+00,8.181927e+02,9.048000e+01,-3.021480e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.540000e+00,8.178904e+02,9.060000e+01,-3.023100e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.550000e+00,8.175879e+02,9.072000e+01,-3.024720e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.560000e+00,8.172853e+02,9.084000e+01,-3.026340e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.570000e+00,8.169826e+02,9.096000e+01,-3.027960e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.580000e+00,8.166796e+02,9.108000e+01,-3.029580e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.590000e+00,8.163765e+02,9.120000e+01,-3.031200e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.600000e+00,8.160733e+02,9.132000e+01,-3.032820e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.610000e+00,8.157699e+02,9.144000e+01,-3.034440e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.620000e+00,8.154663e+02,9.156000e+01,-3.036060e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.630000e+00,8.151625e+02,9.168000e+01,-3.037680e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.640000e+00,8.148587e+02,9.180000e+01,-3.039300e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.650000e+00,8.145546e+02,9.192000e+01,-3.040920e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.660000e+00,8.142504e+02,9.204000e+01,-3.042540e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.670000e+00,8.139460e+02,9.216000e+01,-3.044160e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.680000e+00,8.136414e+02,9.228000e+01,-3.045780e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.690000e+00,8.133367e+02,9.240000e+01,-3.047400e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.700000e+00,8.130318e+02,9.252000e+01,-3.049020e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.710000e+00,8.127268e+02,9.264000e+01,-3.050640e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.720000e+00,8.124216e+02,9.276000e+01,-3.052260e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.730000e+00,8.121162e+02,9.288000e+01,-3.053880e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.740000e+00,8.118107e+02,9.300000e+01,-3.055500e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.750000e+00,8.115050e+02,9.312000e+01,-3.057120e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.760000e+00,8.111992e+02,9.324000e+01,-3.058740e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.770000e+00,8.108932e+02,9.336000e+01,-3.060360e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.780000e+00,8.105870e+02,9.348000e+01,-3.061980e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.790000e+00,8.102806e+02,9.360000e+01,-3.063600e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.800000e+00,8.099742e+02,9.372000e+01,-3.065220e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.810000e+00,8.096675e+02,9.384000e+01,-3.066840e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.820000e+00,8.093607e+02,9.396000e+01,-3.068460e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.830000e+00,8.090537e+02,9.408000e+01,-3.070080e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.840000e+00,8.087466e+02,9.420000e+01,-3.071700e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.850000e+00,8.084392e+02,9.432000e+01,-3.073320e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.860000e+00,8.081318e+02,9.444000e+01,-3.074940e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
7.870000e+00,8.078242e+02,9.456000e+01,-3.076560e+01,1.200000e+01,2.400000e+02,1.000000e+03,0.000000e+00,0.000000e+00,0.000000e+00
